action,template,submitted_in_sitemap_now,canonical_target_becomes,hold_reason
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-joaquin-county/san-joaquin-county-type-20/,https://www.liquorlicenseagents.com/counties/san-joaquin-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-joaquin-county/san-joaquin-county-type-21/,https://www.liquorlicenseagents.com/counties/san-joaquin-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-joaquin-county/san-joaquin-county-type-41/,https://www.liquorlicenseagents.com/counties/san-joaquin-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-joaquin-county/san-joaquin-county-type-47/,https://www.liquorlicenseagents.com/counties/san-joaquin-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-joaquin-county/san-joaquin-county-type-48/,https://www.liquorlicenseagents.com/counties/san-joaquin-county-type-48/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-luis-obispo-county/san-luis-obispo-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/san-luis-obispo-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/san-mateo-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/san-mateo-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-type-20/,https://www.liquorlicenseagents.com/counties/san-mateo-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-type-21/,https://www.liquorlicenseagents.com/counties/san-mateo-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-type-41/,https://www.liquorlicenseagents.com/counties/san-mateo-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-type-47/,https://www.liquorlicenseagents.com/counties/san-mateo-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/san-mateo-county/san-mateo-county-type-48/,https://www.liquorlicenseagents.com/counties/san-mateo-county-type-48/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-type-20/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-type-21/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-type-41/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-type-47/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-barbara-county/santa-barbara-county-type-48/,https://www.liquorlicenseagents.com/counties/santa-barbara-county-type-48/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/santa-clara-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/santa-clara-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-type-20/,https://www.liquorlicenseagents.com/counties/santa-clara-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-type-21/,https://www.liquorlicenseagents.com/counties/santa-clara-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-type-41/,https://www.liquorlicenseagents.com/counties/santa-clara-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-type-47/,https://www.liquorlicenseagents.com/counties/santa-clara-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/santa-clara-county/santa-clara-county-type-48/,https://www.liquorlicenseagents.com/counties/santa-clara-county-type-48/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/santa-cruz-county/santa-cruz-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/santa-cruz-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/shasta-county/shasta-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/shasta-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sierra-county/sierra-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/sierra-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/siskiyou-county/siskiyou-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/siskiyou-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/solano-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/solano-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-type-20/,https://www.liquorlicenseagents.com/counties/solano-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-type-21/,https://www.liquorlicenseagents.com/counties/solano-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-type-41/,https://www.liquorlicenseagents.com/counties/solano-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-type-47/,https://www.liquorlicenseagents.com/counties/solano-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/solano-county/solano-county-type-48/,https://www.liquorlicenseagents.com/counties/solano-county-type-48/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/sonoma-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/sonoma-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-type-20/,https://www.liquorlicenseagents.com/counties/sonoma-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-type-21/,https://www.liquorlicenseagents.com/counties/sonoma-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-type-41/,https://www.liquorlicenseagents.com/counties/sonoma-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-type-47/,https://www.liquorlicenseagents.com/counties/sonoma-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sonoma-county/sonoma-county-type-48/,https://www.liquorlicenseagents.com/counties/sonoma-county-type-48/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/stanislaus-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/stanislaus-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-type-20/,https://www.liquorlicenseagents.com/counties/stanislaus-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-type-21/,https://www.liquorlicenseagents.com/counties/stanislaus-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-type-41/,https://www.liquorlicenseagents.com/counties/stanislaus-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-type-47/,https://www.liquorlicenseagents.com/counties/stanislaus-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/stanislaus-county/stanislaus-county-type-48/,https://www.liquorlicenseagents.com/counties/stanislaus-county-type-48/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/sutter-county/sutter-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/sutter-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tehama-county/tehama-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/tehama-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/tulare-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/tulare-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-type-20/,https://www.liquorlicenseagents.com/counties/tulare-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-type-21/,https://www.liquorlicenseagents.com/counties/tulare-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-type-41/,https://www.liquorlicenseagents.com/counties/tulare-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-type-47/,https://www.liquorlicenseagents.com/counties/tulare-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tulare-county/tulare-county-type-48/,https://www.liquorlicenseagents.com/counties/tulare-county-type-48/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/tuolumne-county/tuolumne-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/tuolumne-county-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/ventura-county/ventura-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/ventura-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/ventura-county/ventura-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/ventura-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/ventura-county/ventura-county-type-20/,https://www.liquorlicenseagents.com/counties/ventura-county-type-20/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/ventura-county/ventura-county-type-21/,https://www.liquorlicenseagents.com/counties/ventura-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/ventura-county/ventura-county-type-41/,https://www.liquorlicenseagents.com/counties/ventura-county-type-41/,""
